s370_perf_ana  -w3  -raw  -cp 57.158

file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2003-12-24-11:12:50_J0150_PERF-ASM.prt     8 1.05e+09  377.75s  6m17.75    2.8
T960  T700 1st 10            : 30   70000   1  1    1155.33 0.478%   20.21    21%    20
T961  T700 1st 11            : 30   65000   1  1    1201.36 0.537%   21.02     1%    21
T962  T700 1st 12            : 30   60000   1  1    1258.10 0.066%   22.01     1%    22
T963  T700 1st 13            : 30   55000   1  1    1430.58 0.481%   25.03     2%    25
T964  T700 1st 14            : 30   50000   1  1    1429.30 0.593%   25.01     0%    25
T965  T700 1st 15            : 30   50000   1  1    1608.96 0.480%   28.15    14%    28
T966  T700 1st 16            : 30   45000   1  1    1667.75 0.096%   29.18    17%    29
T967  T700 1st 17            : 30   45000   1  1    1715.63 0.545%   30.02     1%    30
T968  T700 1st 18            : 30   40000   1  1    1887.29 0.521%   33.02     1%    33
T969  T700 1st 19            : 30   40000   1  1    2001.01 0.068%   35.01     0%    35
T970  T700 1st 20            : 30   40000   1  1    2061.47 0.512%   36.07     6%    36
T971  T700 1st 21            : 30   35000   1  1    2064.82 0.577%   36.12    12%    36
